Flow,min_data,q1_data,med_data,q3_data,max_data,min_iat,q1_iat,med_iat,q3_iat,max_iat,label
192.168.0.128:80-192.168.0.170:10695,54,55.5,57.0,58.5,60,0.000086,0.000086,0.000086,0.000086,0.000086,1
192.168.0.170:10696-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000078,0.000078,0.000078,0.000078,0.000078,1
192.168.0.128:80-192.168.0.170:10696,54,55.5,57.0,58.5,60,0.000078,0.000078,0.000078,0.000078,0.000078,1
192.168.0.170:10697-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000038,0.000038,0.000038,0.000038,0.000038,1
192.168.0.128:80-192.168.0.170:10697,54,55.5,57.0,58.5,60,0.000038,0.000038,0.000038,0.000038,0.000038,1
192.168.0.170:10698-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000048,0.000048,0.000048,0.000048,0.000048,1
192.168.0.128:80-192.168.0.170:10698,54,55.5,57.0,58.5,60,0.000048,0.000048,0.000048,0.000048,0.000048,1
192.168.0.170:10699-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000044,0.000044,0.000044,0.000044,0.000044,1
192.168.0.128:80-192.168.0.170:10699,54,55.5,57.0,58.5,60,0.000044,0.000044,0.000044,0.000044,0.000044,1
192.168.0.170:10700-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000071,0.000071,0.000071,0.000071,0.000071,1
192.168.0.128:80-192.168.0.170:10700,54,55.5,57.0,58.5,60,0.000071,0.000071,0.000071,0.000071,0.000071,1
192.168.0.170:10701-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000047,0.000047,0.000047,0.000047,0.000047,1
192.168.0.128:80-192.168.0.170:10701,54,55.5,57.0,58.5,60,0.000047,0.000047,0.000047,0.000047,0.000047,1
192.168.0.170:10702-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000084,0.000084,0.000084,0.000084,0.000084,1
192.168.0.128:80-192.168.0.170:10702,54,55.5,57.0,58.5,60,0.000084,0.000084,0.000084,0.000084,0.000084,1
192.168.0.170:10703-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000044,0.000044,0.000044,0.000044,0.000044,1
192.168.0.128:80-192.168.0.170:10703,54,55.5,57.0,58.5,60,0.000044,0.000044,0.000044,0.000044,0.000044,1
192.168.0.170:10704-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000049,0.000049,0.000049,0.000049,0.000049,1
192.168.0.128:80-192.168.0.170:10704,54,55.5,57.0,58.5,60,0.000049,0.000049,0.000049,0.000049,0.000049,1
192.168.0.170:10705-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000043,0.000043,0.000043,0.000043,0.000043,1
192.168.0.128:80-192.168.0.170:10705,54,55.5,57.0,58.5,60,0.000043,0.000043,0.000043,0.000043,0.000043,1
192.168.0.170:10706-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000043,0.000043,0.000043,0.000043,0.000043,1
192.168.0.128:80-192.168.0.170:10706,54,55.5,57.0,58.5,60,0.000043,0.000043,0.000043,0.000043,0.000043,1
192.168.0.170:10707-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000046,0.000046,0.000046,0.000046,0.000046,1
192.168.0.128:80-192.168.0.170:10707,54,55.5,57.0,58.5,60,0.000046,0.000046,0.000046,0.000046,0.000046,1
192.168.0.170:10708-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000045,0.000045,0.000045,0.000045,0.000045,1
192.168.0.128:80-192.168.0.170:10708,54,55.5,57.0,58.5,60,0.000045,0.000045,0.000045,0.000045,0.000045,1
192.168.0.170:10709-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000085,0.000085,0.000085,0.000085,0.000085,1
192.168.0.128:80-192.168.0.170:10709,54,55.5,57.0,58.5,60,0.000085,0.000085,0.000085,0.000085,0.000085,1
192.168.0.170:10710-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000048,0.000048,0.000048,0.000048,0.000048,1
192.168.0.128:80-192.168.0.170:10710,54,55.5,57.0,58.5,60,0.000048,0.000048,0.000048,0.000048,0.000048,1
192.168.0.170:10711-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000044,0.000044,0.000044,0.000044,0.000044,1
192.168.0.128:80-192.168.0.170:10711,54,55.5,57.0,58.5,60,0.000044,0.000044,0.000044,0.000044,0.000044,1
192.168.0.170:10712-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000041,0.000041,0.000041,0.000041,0.000041,1
192.168.0.128:80-192.168.0.170:10712,54,55.5,57.0,58.5,60,0.000041,0.000041,0.000041,0.000041,0.000041,1
192.168.0.170:10713-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000083,0.000083,0.000083,0.000083,0.000083,1
192.168.0.128:80-192.168.0.170:10713,54,55.5,57.0,58.5,60,0.000083,0.000083,0.000083,0.000083,0.000083,1
192.168.0.170:10714-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000041,0.000041,0.000041,0.000041,0.000041,1
192.168.0.128:80-192.168.0.170:10714,54,55.5,57.0,58.5,60,0.000041,0.000041,0.000041,0.000041,0.000041,1
192.168.0.170:10715-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000074,0.000074,0.000074,0.000074,0.000074,1
192.168.0.128:80-192.168.0.170:10715,54,55.5,57.0,58.5,60,0.000074,0.000074,0.000074,0.000074,0.000074,1
192.168.0.170:10716-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000044,0.000044,0.000044,0.000044,0.000044,1
192.168.0.128:80-192.168.0.170:10716,54,55.5,57.0,58.5,60,0.000044,0.000044,0.000044,0.000044,0.000044,1
192.168.0.170:10717-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000045,0.000045,0.000045,0.000045,0.000045,1
192.168.0.128:80-192.168.0.170:10717,54,55.5,57.0,58.5,60,0.000045,0.000045,0.000045,0.000045,0.000045,1
192.168.0.170:10718-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000075,0.000075,0.000075,0.000075,0.000075,1
192.168.0.128:80-192.168.0.170:10718,54,55.5,57.0,58.5,60,0.000075,0.000075,0.000075,0.000075,0.000075,1
192.168.0.170:10719-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000045,0.000045,0.000045,0.000045,0.000045,1
192.168.0.128:80-192.168.0.170:10719,54,55.5,57.0,58.5,60,0.000045,0.000045,0.000045,0.000045,0.000045,1
192.168.0.170:10720-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000047,0.000047,0.000047,0.000047,0.000047,1
192.168.0.128:80-192.168.0.170:10720,54,55.5,57.0,58.5,60,0.000047,0.000047,0.000047,0.000047,0.000047,1
192.168.0.170:10721-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000076,0.000076,0.000076,0.000076,0.000076,1
192.168.0.128:80-192.168.0.170:10721,54,55.5,57.0,58.5,60,0.000076,0.000076,0.000076,0.000076,0.000076,1
192.168.0.170:10722-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000046,0.000046,0.000046,0.000046,0.000046,1
192.168.0.128:80-192.168.0.170:10722,54,55.5,57.0,58.5,60,0.000046,0.000046,0.000046,0.000046,0.000046,1
192.168.0.170:10723-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000043,0.000043,0.000043,0.000043,0.000043,1
192.168.0.128:80-192.168.0.170:10723,54,55.5,57.0,58.5,60,0.000043,0.000043,0.000043,0.000043,0.000043,1
192.168.0.170:10724-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000044,0.000044,0.000044,0.000044,0.000044,1
192.168.0.128:80-192.168.0.170:10724,54,55.5,57.0,58.5,60,0.000044,0.000044,0.000044,0.000044,0.000044,1
192.168.0.170:10725-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000047,0.000047,0.000047,0.000047,0.000047,1
192.168.0.128:80-192.168.0.170:10725,54,55.5,57.0,58.5,60,0.000047,0.000047,0.000047,0.000047,0.000047,1
192.168.0.170:10726-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000042,0.000042,0.000042,0.000042,0.000042,1
192.168.0.128:80-192.168.0.170:10726,54,55.5,57.0,58.5,60,0.000042,0.000042,0.000042,0.000042,0.000042,1
192.168.0.170:10727-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000050,0.000050,0.000050,0.000050,0.000050,1
192.168.0.128:80-192.168.0.170:10727,54,55.5,57.0,58.5,60,0.000050,0.000050,0.000050,0.000050,0.000050,1
192.168.0.170:10728-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000041,0.000041,0.000041,0.000041,0.000041,1
192.168.0.128:80-192.168.0.170:10728,54,55.5,57.0,58.5,60,0.000041,0.000041,0.000041,0.000041,0.000041,1
192.168.0.170:10729-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000079,0.000079,0.000079,0.000079,0.000079,1
192.168.0.128:80-192.168.0.170:10729,54,55.5,57.0,58.5,60,0.000079,0.000079,0.000079,0.000079,0.000079,1
192.168.0.170:10730-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000074,0.000074,0.000074,0.000074,0.000074,1
192.168.0.128:80-192.168.0.170:10730,54,55.5,57.0,58.5,60,0.000074,0.000074,0.000074,0.000074,0.000074,1
192.168.0.170:10731-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000047,0.000047,0.000047,0.000047,0.000047,1
192.168.0.128:80-192.168.0.170:10731,54,55.5,57.0,58.5,60,0.000047,0.000047,0.000047,0.000047,0.000047,1
192.168.0.170:10732-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000047,0.000047,0.000047,0.000047,0.000047,1
192.168.0.128:80-192.168.0.170:10732,54,55.5,57.0,58.5,60,0.000047,0.000047,0.000047,0.000047,0.000047,1
192.168.0.170:10733-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000075,0.000075,0.000075,0.000075,0.000075,1
192.168.0.128:80-192.168.0.170:10733,54,55.5,57.0,58.5,60,0.000075,0.000075,0.000075,0.000075,0.000075,1
192.168.0.170:10734-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000049,0.000049,0.000049,0.000049,0.000049,1
192.168.0.128:80-192.168.0.170:10734,54,55.5,57.0,58.5,60,0.000049,0.000049,0.000049,0.000049,0.000049,1
192.168.0.170:10735-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000045,0.000045,0.000045,0.000045,0.000045,1
192.168.0.128:80-192.168.0.170:10735,54,55.5,57.0,58.5,60,0.000045,0.000045,0.000045,0.000045,0.000045,1
192.168.0.170:10736-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000040,0.000040,0.000040,0.000040,0.000040,1
192.168.0.128:80-192.168.0.170:10736,54,55.5,57.0,58.5,60,0.000040,0.000040,0.000040,0.000040,0.000040,1
192.168.0.170:10737-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000046,0.000046,0.000046,0.000046,0.000046,1
192.168.0.128:80-192.168.0.170:10737,54,55.5,57.0,58.5,60,0.000046,0.000046,0.000046,0.000046,0.000046,1
192.168.0.170:10738-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000041,0.000041,0.000041,0.000041,0.000041,1
192.168.0.128:80-192.168.0.170:10738,54,55.5,57.0,58.5,60,0.000041,0.000041,0.000041,0.000041,0.000041,1
192.168.0.170:10739-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000033,0.000033,0.000033,0.000033,0.000033,1
192.168.0.128:80-192.168.0.170:10739,54,55.5,57.0,58.5,60,0.000033,0.000033,0.000033,0.000033,0.000033,1
192.168.0.170:10740-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000044,0.000044,0.000044,0.000044,0.000044,1
192.168.0.128:80-192.168.0.170:10740,54,55.5,57.0,58.5,60,0.000044,0.000044,0.000044,0.000044,0.000044,1
192.168.0.170:10741-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000043,0.000043,0.000043,0.000043,0.000043,1
192.168.0.128:80-192.168.0.170:10741,54,55.5,57.0,58.5,60,0.000043,0.000043,0.000043,0.000043,0.000043,1
192.168.0.170:10742-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000043,0.000043,0.000043,0.000043,0.000043,1
192.168.0.128:80-192.168.0.170:10742,54,55.5,57.0,58.5,60,0.000043,0.000043,0.000043,0.000043,0.000043,1
192.168.0.170:10743-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000071,0.000071,0.000071,0.000071,0.000071,1
192.168.0.128:80-192.168.0.170:10743,54,55.5,57.0,58.5,60,0.000071,0.000071,0.000071,0.000071,0.000071,1
192.168.0.170:10744-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000043,0.000043,0.000043,0.000043,0.000043,1
192.168.0.128:80-192.168.0.170:10744,54,55.5,57.0,58.5,60,0.000043,0.000043,0.000043,0.000043,0.000043,1
192.168.0.170:10745-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000044,0.000044,0.000044,0.000044,0.000044,1
192.168.0.128:80-192.168.0.170:10745,54,55.5,57.0,58.5,60,0.000044,0.000044,0.000044,0.000044,0.000044,1
192.168.0.170:10746-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000042,0.000042,0.000042,0.000042,0.000042,1
192.168.0.128:80-192.168.0.170:10746,54,55.5,57.0,58.5,60,0.000042,0.000042,0.000042,0.000042,0.000042,1
192.168.0.170:10747-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000046,0.000046,0.000046,0.000046,0.000046,1
192.168.0.128:80-192.168.0.170:10747,54,55.5,57.0,58.5,60,0.000046,0.000046,0.000046,0.000046,0.000046,1
192.168.0.170:10748-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000085,0.000085,0.000085,0.000085,0.000085,1
192.168.0.128:80-192.168.0.170:10748,54,55.5,57.0,58.5,60,0.000085,0.000085,0.000085,0.000085,0.000085,1
192.168.0.170:10749-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000093,0.000093,0.000093,0.000093,0.000093,1
192.168.0.128:80-192.168.0.170:10749,54,55.5,57.0,58.5,60,0.000093,0.000093,0.000093,0.000093,0.000093,1
192.168.0.170:10750-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000046,0.000046,0.000046,0.000046,0.000046,1
192.168.0.128:80-192.168.0.170:10750,54,55.5,57.0,58.5,60,0.000046,0.000046,0.000046,0.000046,0.000046,1
192.168.0.170:10751-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000042,0.000042,0.000042,0.000042,0.000042,1
192.168.0.128:80-192.168.0.170:10751,54,55.5,57.0,58.5,60,0.000042,0.000042,0.000042,0.000042,0.000042,1
192.168.0.170:10752-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000044,0.000044,0.000044,0.000044,0.000044,1
192.168.0.128:80-192.168.0.170:10752,54,55.5,57.0,58.5,60,0.000044,0.000044,0.000044,0.000044,0.000044,1
192.168.0.170:10753-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000048,0.000048,0.000048,0.000048,0.000048,1
192.168.0.128:80-192.168.0.170:10753,54,55.5,57.0,58.5,60,0.000048,0.000048,0.000048,0.000048,0.000048,1
192.168.0.170:10754-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000100,0.000100,0.000100,0.000100,0.000100,1
192.168.0.128:80-192.168.0.170:10754,54,55.5,57.0,58.5,60,0.000100,0.000100,0.000100,0.000100,0.000100,1
192.168.0.170:10755-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000044,0.000044,0.000044,0.000044,0.000044,1
192.168.0.128:80-192.168.0.170:10755,54,55.5,57.0,58.5,60,0.000044,0.000044,0.000044,0.000044,0.000044,1
192.168.0.170:10756-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000079,0.000079,0.000079,0.000079,0.000079,1
192.168.0.128:80-192.168.0.170:10756,54,55.5,57.0,58.5,60,0.000079,0.000079,0.000079,0.000079,0.000079,1
192.168.0.170:10757-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000072,0.000072,0.000072,0.000072,0.000072,1
192.168.0.128:80-192.168.0.170:10757,54,55.5,57.0,58.5,60,0.000072,0.000072,0.000072,0.000072,0.000072,1
192.168.0.170:10758-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000047,0.000047,0.000047,0.000047,0.000047,1
192.168.0.128:80-192.168.0.170:10758,54,55.5,57.0,58.5,60,0.000047,0.000047,0.000047,0.000047,0.000047,1
192.168.0.170:10759-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000086,0.000086,0.000086,0.000086,0.000086,1
192.168.0.128:80-192.168.0.170:10759,54,55.5,57.0,58.5,60,0.000086,0.000086,0.000086,0.000086,0.000086,1
192.168.0.170:10760-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000077,0.000077,0.000077,0.000077,0.000077,1
192.168.0.128:80-192.168.0.170:10760,54,55.5,57.0,58.5,60,0.000077,0.000077,0.000077,0.000077,0.000077,1
192.168.0.170:10761-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000046,0.000046,0.000046,0.000046,0.000046,1
192.168.0.128:80-192.168.0.170:10761,54,55.5,57.0,58.5,60,0.000046,0.000046,0.000046,0.000046,0.000046,1
192.168.0.170:10762-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000044,0.000044,0.000044,0.000044,0.000044,1
192.168.0.128:80-192.168.0.170:10762,54,55.5,57.0,58.5,60,0.000044,0.000044,0.000044,0.000044,0.000044,1
192.168.0.170:10763-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000044,0.000044,0.000044,0.000044,0.000044,1
192.168.0.128:80-192.168.0.170:10763,54,55.5,57.0,58.5,60,0.000044,0.000044,0.000044,0.000044,0.000044,1
192.168.0.170:10764-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000048,0.000048,0.000048,0.000048,0.000048,1
192.168.0.128:80-192.168.0.170:10764,54,55.5,57.0,58.5,60,0.000048,0.000048,0.000048,0.000048,0.000048,1
192.168.0.170:10765-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000042,0.000042,0.000042,0.000042,0.000042,1
192.168.0.128:80-192.168.0.170:10765,54,55.5,57.0,58.5,60,0.000042,0.000042,0.000042,0.000042,0.000042,1
192.168.0.170:10766-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000040,0.000040,0.000040,0.000040,0.000040,1
192.168.0.128:80-192.168.0.170:10766,54,55.5,57.0,58.5,60,0.000040,0.000040,0.000040,0.000040,0.000040,1
192.168.0.170:10767-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000042,0.000042,0.000042,0.000042,0.000042,1
192.168.0.128:80-192.168.0.170:10767,54,55.5,57.0,58.5,60,0.000042,0.000042,0.000042,0.000042,0.000042,1
192.168.0.170:10768-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000043,0.000043,0.000043,0.000043,0.000043,1
192.168.0.128:80-192.168.0.170:10768,54,55.5,57.0,58.5,60,0.000043,0.000043,0.000043,0.000043,0.000043,1
192.168.0.170:10769-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000075,0.000075,0.000075,0.000075,0.000075,1
192.168.0.128:80-192.168.0.170:10769,54,55.5,57.0,58.5,60,0.000075,0.000075,0.000075,0.000075,0.000075,1
192.168.0.170:10770-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000045,0.000045,0.000045,0.000045,0.000045,1
192.168.0.128:80-192.168.0.170:10770,54,55.5,57.0,58.5,60,0.000045,0.000045,0.000045,0.000045,0.000045,1
192.168.0.170:10771-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000044,0.000044,0.000044,0.000044,0.000044,1
192.168.0.128:80-192.168.0.170:10771,54,55.5,57.0,58.5,60,0.000044,0.000044,0.000044,0.000044,0.000044,1
192.168.0.170:10772-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000040,0.000040,0.000040,0.000040,0.000040,1
192.168.0.128:80-192.168.0.170:10772,54,55.5,57.0,58.5,60,0.000040,0.000040,0.000040,0.000040,0.000040,1
192.168.0.170:10773-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000046,0.000046,0.000046,0.000046,0.000046,1
192.168.0.128:80-192.168.0.170:10773,54,55.5,57.0,58.5,60,0.000046,0.000046,0.000046,0.000046,0.000046,1
192.168.0.170:10774-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000049,0.000049,0.000049,0.000049,0.000049,1
192.168.0.128:80-192.168.0.170:10774,54,55.5,57.0,58.5,60,0.000049,0.000049,0.000049,0.000049,0.000049,1
192.168.0.170:10775-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000043,0.000043,0.000043,0.000043,0.000043,1
192.168.0.128:80-192.168.0.170:10775,54,55.5,57.0,58.5,60,0.000043,0.000043,0.000043,0.000043,0.000043,1
192.168.0.170:10776-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000043,0.000043,0.000043,0.000043,0.000043,1
192.168.0.128:80-192.168.0.170:10776,54,55.5,57.0,58.5,60,0.000043,0.000043,0.000043,0.000043,0.000043,1
192.168.0.170:10777-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000042,0.000042,0.000042,0.000042,0.000042,1
192.168.0.128:80-192.168.0.170:10777,54,55.5,57.0,58.5,60,0.000042,0.000042,0.000042,0.000042,0.000042,1
192.168.0.170:10778-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000043,0.000043,0.000043,0.000043,0.000043,1
192.168.0.128:80-192.168.0.170:10778,54,55.5,57.0,58.5,60,0.000043,0.000043,0.000043,0.000043,0.000043,1
192.168.0.170:10779-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000068,0.000068,0.000068,0.000068,0.000068,1
192.168.0.128:80-192.168.0.170:10779,54,55.5,57.0,58.5,60,0.000068,0.000068,0.000068,0.000068,0.000068,1
192.168.0.170:10780-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000044,0.000044,0.000044,0.000044,0.000044,1
192.168.0.128:80-192.168.0.170:10780,54,55.5,57.0,58.5,60,0.000044,0.000044,0.000044,0.000044,0.000044,1
192.168.0.170:10781-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000042,0.000042,0.000042,0.000042,0.000042,1
192.168.0.128:80-192.168.0.170:10781,54,55.5,57.0,58.5,60,0.000042,0.000042,0.000042,0.000042,0.000042,1
192.168.0.170:10782-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000092,0.000092,0.000092,0.000092,0.000092,1
192.168.0.128:80-192.168.0.170:10782,54,55.5,57.0,58.5,60,0.000092,0.000092,0.000092,0.000092,0.000092,1
192.168.0.170:10783-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000083,0.000083,0.000083,0.000083,0.000083,1
192.168.0.128:80-192.168.0.170:10783,54,55.5,57.0,58.5,60,0.000083,0.000083,0.000083,0.000083,0.000083,1
192.168.0.170:10784-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000050,0.000050,0.000050,0.000050,0.000050,1
192.168.0.128:80-192.168.0.170:10784,54,55.5,57.0,58.5,60,0.000050,0.000050,0.000050,0.000050,0.000050,1
192.168.0.170:10785-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000083,0.000083,0.000083,0.000083,0.000083,1
192.168.0.128:80-192.168.0.170:10785,54,55.5,57.0,58.5,60,0.000083,0.000083,0.000083,0.000083,0.000083,1
192.168.0.170:10786-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000044,0.000044,0.000044,0.000044,0.000044,1
192.168.0.128:80-192.168.0.170:10786,54,55.5,57.0,58.5,60,0.000044,0.000044,0.000044,0.000044,0.000044,1
192.168.0.170:10787-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000044,0.000044,0.000044,0.000044,0.000044,1
192.168.0.128:80-192.168.0.170:10787,54,55.5,57.0,58.5,60,0.000044,0.000044,0.000044,0.000044,0.000044,1
192.168.0.170:10788-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000085,0.000085,0.000085,0.000085,0.000085,1
192.168.0.128:80-192.168.0.170:10788,54,55.5,57.0,58.5,60,0.000085,0.000085,0.000085,0.000085,0.000085,1
192.168.0.170:10789-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000044,0.000044,0.000044,0.000044,0.000044,1
192.168.0.128:80-192.168.0.170:10789,54,55.5,57.0,58.5,60,0.000044,0.000044,0.000044,0.000044,0.000044,1
192.168.0.170:10790-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000045,0.000045,0.000045,0.000045,0.000045,1
192.168.0.128:80-192.168.0.170:10790,54,55.5,57.0,58.5,60,0.000045,0.000045,0.000045,0.000045,0.000045,1
192.168.0.170:10791-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000044,0.000044,0.000044,0.000044,0.000044,1
192.168.0.128:80-192.168.0.170:10791,54,55.5,57.0,58.5,60,0.000044,0.000044,0.000044,0.000044,0.000044,1
192.168.0.170:10792-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000046,0.000046,0.000046,0.000046,0.000046,1
192.168.0.128:80-192.168.0.170:10792,54,55.5,57.0,58.5,60,0.000046,0.000046,0.000046,0.000046,0.000046,1
192.168.0.170:10793-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000074,0.000074,0.000074,0.000074,0.000074,1
192.168.0.128:80-192.168.0.170:10793,54,55.5,57.0,58.5,60,0.000074,0.000074,0.000074,0.000074,0.000074,1
192.168.0.170:10794-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000071,0.000071,0.000071,0.000071,0.000071,1
192.168.0.128:80-192.168.0.170:10794,54,55.5,57.0,58.5,60,0.000071,0.000071,0.000071,0.000071,0.000071,1
192.168.0.170:10795-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000045,0.000045,0.000045,0.000045,0.000045,1
192.168.0.128:80-192.168.0.170:10795,54,55.5,57.0,58.5,60,0.000045,0.000045,0.000045,0.000045,0.000045,1
192.168.0.170:10796-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000081,0.000081,0.000081,0.000081,0.000081,1
192.168.0.128:80-192.168.0.170:10796,54,55.5,57.0,58.5,60,0.000081,0.000081,0.000081,0.000081,0.000081,1
192.168.0.170:10797-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000085,0.000085,0.000085,0.000085,0.000085,1
192.168.0.128:80-192.168.0.170:10797,54,55.5,57.0,58.5,60,0.000085,0.000085,0.000085,0.000085,0.000085,1
192.168.0.170:10798-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000042,0.000042,0.000042,0.000042,0.000042,1
192.168.0.128:80-192.168.0.170:10798,54,55.5,57.0,58.5,60,0.000042,0.000042,0.000042,0.000042,0.000042,1
192.168.0.170:10799-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000041,0.000041,0.000041,0.000041,0.000041,1
192.168.0.128:80-192.168.0.170:10799,54,55.5,57.0,58.5,60,0.000041,0.000041,0.000041,0.000041,0.000041,1
192.168.0.170:10800-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000046,0.000046,0.000046,0.000046,0.000046,1
192.168.0.128:80-192.168.0.170:10800,54,55.5,57.0,58.5,60,0.000046,0.000046,0.000046,0.000046,0.000046,1
192.168.0.170:10801-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000075,0.000075,0.000075,0.000075,0.000075,1
192.168.0.128:80-192.168.0.170:10801,54,55.5,57.0,58.5,60,0.000075,0.000075,0.000075,0.000075,0.000075,1
192.168.0.170:10802-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000081,0.000081,0.000081,0.000081,0.000081,1
192.168.0.128:80-192.168.0.170:10802,54,55.5,57.0,58.5,60,0.000081,0.000081,0.000081,0.000081,0.000081,1
192.168.0.170:10803-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000047,0.000047,0.000047,0.000047,0.000047,1
192.168.0.128:80-192.168.0.170:10803,54,55.5,57.0,58.5,60,0.000047,0.000047,0.000047,0.000047,0.000047,1
