Flow,min_data,q1_data,med_data,q3_data,max_data,min_iat,q1_iat,med_iat,q3_iat,max_iat,label
192.168.159.1:1584-192.168.159.131:3965,54,57.0,60.0,63.0,66,0.000251,0.000251,0.000251,0.000251,0.000251,1
192.168.159.131:3965-192.168.159.1:1584,54,57.0,60.0,63.0,66,0.000251,0.000251,0.000251,0.000251,0.000251,1
192.168.159.1:1585-192.168.159.131:3666,54,57.0,60.0,63.0,66,0.000113,0.000113,0.000113,0.000113,0.000113,1
192.168.159.131:3666-192.168.159.1:1585,54,57.0,60.0,63.0,66,0.000113,0.000113,0.000113,0.000113,0.000113,1
192.168.159.1:1586-192.168.159.131:2105,54,57.0,60.0,63.0,66,0.000290,0.000290,0.000290,0.000290,0.000290,1
192.168.159.131:2105-192.168.159.1:1586,54,57.0,60.0,63.0,66,0.000290,0.000290,0.000290,0.000290,0.000290,1
192.168.159.1:1587-192.168.159.131:804,54,57.0,60.0,63.0,66,0.000343,0.000343,0.000343,0.000343,0.000343,1
192.168.159.131:804-192.168.159.1:1587,54,57.0,60.0,63.0,66,0.000343,0.000343,0.000343,0.000343,0.000343,1
192.168.159.1:1588-192.168.159.131:2105,54,57.0,60.0,63.0,66,0.000184,0.000184,0.000184,0.000184,0.000184,1
192.168.159.131:2105-192.168.159.1:1588,54,57.0,60.0,63.0,66,0.000184,0.000184,0.000184,0.000184,0.000184,1
192.168.159.1:1589-192.168.159.131:3666,54,57.0,60.0,63.0,66,0.000082,0.000082,0.000082,0.000082,0.000082,1
192.168.159.131:3666-192.168.159.1:1589,54,57.0,60.0,63.0,66,0.000082,0.000082,0.000082,0.000082,0.000082,1
192.168.159.1:1590-192.168.159.131:3965,54,57.0,60.0,63.0,66,0.000099,0.000099,0.000099,0.000099,0.000099,1
192.168.159.131:3965-192.168.159.1:1590,54,57.0,60.0,63.0,66,0.000099,0.000099,0.000099,0.000099,0.000099,1
192.168.159.1:1591-192.168.159.131:491,54,57.0,60.0,63.0,66,0.000282,0.000282,0.000282,0.000282,0.000282,1
192.168.159.131:491-192.168.159.1:1591,54,57.0,60.0,63.0,66,0.000282,0.000282,0.000282,0.000282,0.000282,1
192.168.159.1:1592-192.168.159.131:218,54,57.0,60.0,63.0,66,0.000129,0.000129,0.000129,0.000129,0.000129,1
192.168.159.131:218-192.168.159.1:1592,54,57.0,60.0,63.0,66,0.000129,0.000129,0.000129,0.000129,0.000129,1
192.168.159.1:1593-192.168.159.131:1533,54,57.0,60.0,63.0,66,0.000091,0.000091,0.000091,0.000091,0.000091,1
192.168.159.131:1533-192.168.159.1:1593,54,57.0,60.0,63.0,66,0.000091,0.000091,0.000091,0.000091,0.000091,1
192.168.159.1:1594-192.168.159.131:943,54,57.0,60.0,63.0,66,0.000073,0.000073,0.000073,0.000073,0.000073,1
192.168.159.131:943-192.168.159.1:1594,54,57.0,60.0,63.0,66,0.000073,0.000073,0.000073,0.000073,0.000073,1
192.168.159.1:1595-192.168.159.131:165,54,57.0,60.0,63.0,66,0.000084,0.000084,0.000084,0.000084,0.000084,1
192.168.159.131:165-192.168.159.1:1595,54,57.0,60.0,63.0,66,0.000084,0.000084,0.000084,0.000084,0.000084,1
192.168.159.1:1596-192.168.159.131:603,54,57.0,60.0,63.0,66,0.000073,0.000073,0.000073,0.000073,0.000073,1
192.168.159.131:603-192.168.159.1:1596,54,57.0,60.0,63.0,66,0.000073,0.000073,0.000073,0.000073,0.000073,1
192.168.159.1:1597-192.168.159.131:218,54,57.0,60.0,63.0,66,0.000162,0.000162,0.000162,0.000162,0.000162,1
192.168.159.131:218-192.168.159.1:1597,54,57.0,60.0,63.0,66,0.000162,0.000162,0.000162,0.000162,0.000162,1
192.168.159.1:1598-192.168.159.131:603,54,57.0,60.0,63.0,66,0.000209,0.000209,0.000209,0.000209,0.000209,1
192.168.159.131:603-192.168.159.1:1598,54,57.0,60.0,63.0,66,0.000209,0.000209,0.000209,0.000209,0.000209,1
192.168.159.1:1599-192.168.159.131:165,54,57.0,60.0,63.0,66,0.000070,0.000070,0.000070,0.000070,0.000070,1
192.168.159.131:165-192.168.159.1:1599,54,57.0,60.0,63.0,66,0.000070,0.000070,0.000070,0.000070,0.000070,1
192.168.159.1:1600-192.168.159.131:943,54,57.0,60.0,63.0,66,0.000278,0.000278,0.000278,0.000278,0.000278,1
192.168.159.131:943-192.168.159.1:1600,54,57.0,60.0,63.0,66,0.000278,0.000278,0.000278,0.000278,0.000278,1
192.168.159.1:1601-192.168.159.131:1533,54,57.0,60.0,63.0,66,0.000106,0.000106,0.000106,0.000106,0.000106,1
192.168.159.131:1533-192.168.159.1:1601,54,57.0,60.0,63.0,66,0.000106,0.000106,0.000106,0.000106,0.000106,1
192.168.159.1:1602-192.168.159.131:2286,54,57.0,60.0,63.0,66,0.000438,0.000438,0.000438,0.000438,0.000438,1
192.168.159.131:2286-192.168.159.1:1602,54,57.0,60.0,63.0,66,0.000438,0.000438,0.000438,0.000438,0.000438,1
192.168.159.1:1603-192.168.159.131:3014,54,57.0,60.0,63.0,66,0.000466,0.000466,0.000466,0.000466,0.000466,1
192.168.159.131:3014-192.168.159.1:1603,54,57.0,60.0,63.0,66,0.000466,0.000466,0.000466,0.000466,0.000466,1
192.168.159.1:1604-192.168.159.131:3962,54,57.0,60.0,63.0,66,0.000240,0.000240,0.000240,0.000240,0.000240,1
192.168.159.131:3962-192.168.159.1:1604,54,57.0,60.0,63.0,66,0.000240,0.000240,0.000240,0.000240,0.000240,1
192.168.159.1:1605-192.168.159.131:3003,54,57.0,60.0,63.0,66,0.000227,0.000227,0.000227,0.000227,0.000227,1
192.168.159.131:3003-192.168.159.1:1605,54,57.0,60.0,63.0,66,0.000227,0.000227,0.000227,0.000227,0.000227,1
192.168.159.1:1606-192.168.159.131:2030,54,57.0,60.0,63.0,66,0.000435,0.000435,0.000435,0.000435,0.000435,1
192.168.159.131:2030-192.168.159.1:1606,54,57.0,60.0,63.0,66,0.000435,0.000435,0.000435,0.000435,0.000435,1
192.168.159.1:1607-192.168.159.131:2286,54,57.0,60.0,63.0,66,0.000492,0.000492,0.000492,0.000492,0.000492,1
192.168.159.131:2286-192.168.159.1:1607,54,57.0,60.0,63.0,66,0.000492,0.000492,0.000492,0.000492,0.000492,1
192.168.159.1:1608-192.168.159.131:2030,54,57.0,60.0,63.0,66,0.000536,0.000536,0.000536,0.000536,0.000536,1
192.168.159.131:2030-192.168.159.1:1608,54,57.0,60.0,63.0,66,0.000536,0.000536,0.000536,0.000536,0.000536,1
192.168.159.1:1609-192.168.159.131:3003,54,57.0,60.0,63.0,66,0.000300,0.000300,0.000300,0.000300,0.000300,1
192.168.159.131:3003-192.168.159.1:1609,54,57.0,60.0,63.0,66,0.000300,0.000300,0.000300,0.000300,0.000300,1
192.168.159.1:1610-192.168.159.131:3962,54,57.0,60.0,63.0,66,0.000268,0.000268,0.000268,0.000268,0.000268,1
192.168.159.131:3962-192.168.159.1:1610,54,57.0,60.0,63.0,66,0.000268,0.000268,0.000268,0.000268,0.000268,1
192.168.159.1:1611-192.168.159.131:3014,54,57.0,60.0,63.0,66,0.000384,0.000384,0.000384,0.000384,0.000384,1
192.168.159.131:3014-192.168.159.1:1611,54,57.0,60.0,63.0,66,0.000384,0.000384,0.000384,0.000384,0.000384,1
192.168.159.1:1612-192.168.159.131:1987,54,57.0,60.0,63.0,66,0.000436,0.000436,0.000436,0.000436,0.000436,1
192.168.159.131:1987-192.168.159.1:1612,54,57.0,60.0,63.0,66,0.000436,0.000436,0.000436,0.000436,0.000436,1
192.168.159.1:1613-192.168.159.131:2323,54,57.0,60.0,63.0,66,0.000453,0.000453,0.000453,0.000453,0.000453,1
192.168.159.131:2323-192.168.159.1:1613,54,57.0,60.0,63.0,66,0.000453,0.000453,0.000453,0.000453,0.000453,1
192.168.159.1:1614-192.168.159.131:3796,54,57.0,60.0,63.0,66,0.000236,0.000236,0.000236,0.000236,0.000236,1
192.168.159.131:3796-192.168.159.1:1614,54,57.0,60.0,63.0,66,0.000236,0.000236,0.000236,0.000236,0.000236,1
192.168.159.1:1615-192.168.159.131:890,54,57.0,60.0,63.0,66,0.000367,0.000367,0.000367,0.000367,0.000367,1
192.168.159.131:890-192.168.159.1:1615,54,57.0,60.0,63.0,66,0.000367,0.000367,0.000367,0.000367,0.000367,1
192.168.159.1:1616-192.168.159.131:1454,54,57.0,60.0,63.0,66,0.000259,0.000259,0.000259,0.000259,0.000259,1
192.168.159.131:1454-192.168.159.1:1616,54,57.0,60.0,63.0,66,0.000259,0.000259,0.000259,0.000259,0.000259,1
192.168.159.1:1617-192.168.159.131:80,54,54.0,60.0,66.0,66,0.000099,0.0001225,0.000146,0.0001845,0.000223,1
192.168.159.131:80-192.168.159.1:1617,54,54.0,60.0,66.0,66,0.000099,0.0001225,0.000146,0.0001845,0.000223,1
192.168.159.1:1618-192.168.159.131:1987,54,57.0,60.0,63.0,66,0.000229,0.000229,0.000229,0.000229,0.000229,1
192.168.159.131:1987-192.168.159.1:1618,54,57.0,60.0,63.0,66,0.000229,0.000229,0.000229,0.000229,0.000229,1
192.168.159.1:1619-192.168.159.131:1454,54,57.0,60.0,63.0,66,0.000241,0.000241,0.000241,0.000241,0.000241,1
192.168.159.131:1454-192.168.159.1:1619,54,57.0,60.0,63.0,66,0.000241,0.000241,0.000241,0.000241,0.000241,1
192.168.159.1:1620-192.168.159.131:890,54,57.0,60.0,63.0,66,0.000139,0.000139,0.000139,0.000139,0.000139,1
192.168.159.131:890-192.168.159.1:1620,54,57.0,60.0,63.0,66,0.000139,0.000139,0.000139,0.000139,0.000139,1
192.168.159.1:1621-192.168.159.131:3796,54,57.0,60.0,63.0,66,0.000180,0.000180,0.000180,0.000180,0.000180,1
192.168.159.131:3796-192.168.159.1:1621,54,57.0,60.0,63.0,66,0.000180,0.000180,0.000180,0.000180,0.000180,1
192.168.159.1:1622-192.168.159.131:2323,54,57.0,60.0,63.0,66,0.000125,0.000125,0.000125,0.000125,0.000125,1
192.168.159.131:2323-192.168.159.1:1622,54,57.0,60.0,63.0,66,0.000125,0.000125,0.000125,0.000125,0.000125,1
192.168.159.1:1623-192.168.159.131:1467,54,57.0,60.0,63.0,66,0.000470,0.000470,0.000470,0.000470,0.000470,1
192.168.159.131:1467-192.168.159.1:1623,54,57.0,60.0,63.0,66,0.000470,0.000470,0.000470,0.000470,0.000470,1
192.168.159.1:1624-192.168.159.131:260,54,57.0,60.0,63.0,66,0.000433,0.000433,0.000433,0.000433,0.000433,1
192.168.159.131:260-192.168.159.1:1624,54,57.0,60.0,63.0,66,0.000433,0.000433,0.000433,0.000433,0.000433,1
192.168.159.1:1625-192.168.159.131:101,54,57.0,60.0,63.0,66,0.000215,0.000215,0.000215,0.000215,0.000215,1
192.168.159.131:101-192.168.159.1:1625,54,57.0,60.0,63.0,66,0.000215,0.000215,0.000215,0.000215,0.000215,1
192.168.159.1:1626-192.168.159.131:2821,54,57.0,60.0,63.0,66,0.000449,0.000449,0.000449,0.000449,0.000449,1
192.168.159.131:2821-192.168.159.1:1626,54,57.0,60.0,63.0,66,0.000449,0.000449,0.000449,0.000449,0.000449,1
192.168.159.1:1627-192.168.159.131:1486,54,57.0,60.0,63.0,66,0.000259,0.000259,0.000259,0.000259,0.000259,1
192.168.159.131:1486-192.168.159.1:1627,54,57.0,60.0,63.0,66,0.000259,0.000259,0.000259,0.000259,0.000259,1
192.168.159.1:1628-192.168.159.131:1467,54,57.0,60.0,63.0,66,0.000436,0.000436,0.000436,0.000436,0.000436,1
192.168.159.131:1467-192.168.159.1:1628,54,57.0,60.0,63.0,66,0.000436,0.000436,0.000436,0.000436,0.000436,1
192.168.159.1:1629-192.168.159.131:2821,54,57.0,60.0,63.0,66,0.000475,0.000475,0.000475,0.000475,0.000475,1
192.168.159.131:2821-192.168.159.1:1629,54,57.0,60.0,63.0,66,0.000475,0.000475,0.000475,0.000475,0.000475,1
192.168.159.1:1630-192.168.159.131:101,54,57.0,60.0,63.0,66,0.000265,0.000265,0.000265,0.000265,0.000265,1
192.168.159.131:101-192.168.159.1:1630,54,57.0,60.0,63.0,66,0.000265,0.000265,0.000265,0.000265,0.000265,1
192.168.159.1:1631-192.168.159.131:260,54,57.0,60.0,63.0,66,0.000321,0.000321,0.000321,0.000321,0.000321,1
192.168.159.131:260-192.168.159.1:1631,54,57.0,60.0,63.0,66,0.000321,0.000321,0.000321,0.000321,0.000321,1
192.168.159.1:1632-192.168.159.131:1486,54,57.0,60.0,63.0,66,0.000400,0.000400,0.000400,0.000400,0.000400,1
192.168.159.131:1486-192.168.159.1:1632,54,57.0,60.0,63.0,66,0.000400,0.000400,0.000400,0.000400,0.000400,1
192.168.159.1:1633-192.168.159.131:1730,54,57.0,60.0,63.0,66,0.000412,0.000412,0.000412,0.000412,0.000412,1
192.168.159.131:1730-192.168.159.1:1633,54,57.0,60.0,63.0,66,0.000412,0.000412,0.000412,0.000412,0.000412,1
192.168.159.1:1634-192.168.159.131:2526,54,57.0,60.0,63.0,66,0.000433,0.000433,0.000433,0.000433,0.000433,1
192.168.159.131:2526-192.168.159.1:1634,54,57.0,60.0,63.0,66,0.000433,0.000433,0.000433,0.000433,0.000433,1
192.168.159.1:1635-192.168.159.131:3447,54,57.0,60.0,63.0,66,0.000212,0.000212,0.000212,0.000212,0.000212,1
192.168.159.131:3447-192.168.159.1:1635,54,57.0,60.0,63.0,66,0.000212,0.000212,0.000212,0.000212,0.000212,1
192.168.159.1:1636-192.168.159.131:1103,54,57.0,60.0,63.0,66,0.000231,0.000231,0.000231,0.000231,0.000231,1
192.168.159.131:1103-192.168.159.1:1636,54,57.0,60.0,63.0,66,0.000231,0.000231,0.000231,0.000231,0.000231,1
192.168.159.1:1637-192.168.159.131:295,54,57.0,60.0,63.0,66,0.000416,0.000416,0.000416,0.000416,0.000416,1
192.168.159.131:295-192.168.159.1:1637,54,57.0,60.0,63.0,66,0.000416,0.000416,0.000416,0.000416,0.000416,1
192.168.159.1:1638-192.168.159.131:1730,54,57.0,60.0,63.0,66,0.000467,0.000467,0.000467,0.000467,0.000467,1
192.168.159.131:1730-192.168.159.1:1638,54,57.0,60.0,63.0,66,0.000467,0.000467,0.000467,0.000467,0.000467,1
192.168.159.1:1639-192.168.159.131:2526,54,57.0,60.0,63.0,66,0.000477,0.000477,0.000477,0.000477,0.000477,1
192.168.159.131:2526-192.168.159.1:1639,54,57.0,60.0,63.0,66,0.000477,0.000477,0.000477,0.000477,0.000477,1
192.168.159.1:1640-192.168.159.131:295,54,57.0,60.0,63.0,66,0.000404,0.000404,0.000404,0.000404,0.000404,1
192.168.159.131:295-192.168.159.1:1640,54,57.0,60.0,63.0,66,0.000404,0.000404,0.000404,0.000404,0.000404,1
192.168.159.1:1641-192.168.159.131:1103,54,57.0,60.0,63.0,66,0.000206,0.000206,0.000206,0.000206,0.000206,1
192.168.159.131:1103-192.168.159.1:1641,54,57.0,60.0,63.0,66,0.000206,0.000206,0.000206,0.000206,0.000206,1
192.168.159.1:1642-192.168.159.131:3447,54,57.0,60.0,63.0,66,0.000313,0.000313,0.000313,0.000313,0.000313,1
192.168.159.131:3447-192.168.159.1:1642,54,57.0,60.0,63.0,66,0.000313,0.000313,0.000313,0.000313,0.000313,1
192.168.159.1:1643-192.168.159.131:369,54,57.0,60.0,63.0,66,0.000502,0.000502,0.000502,0.000502,0.000502,1
192.168.159.131:369-192.168.159.1:1643,54,57.0,60.0,63.0,66,0.000502,0.000502,0.000502,0.000502,0.000502,1
192.168.159.1:1644-192.168.159.131:3289,54,57.0,60.0,63.0,66,0.000551,0.000551,0.000551,0.000551,0.000551,1
192.168.159.131:3289-192.168.159.1:1644,54,57.0,60.0,63.0,66,0.000551,0.000551,0.000551,0.000551,0.000551,1
192.168.159.1:1645-192.168.159.131:3359,54,57.0,60.0,63.0,66,0.000317,0.000317,0.000317,0.000317,0.000317,1
192.168.159.131:3359-192.168.159.1:1645,54,57.0,60.0,63.0,66,0.000317,0.000317,0.000317,0.000317,0.000317,1
192.168.159.1:1646-192.168.159.131:3550,54,57.0,60.0,63.0,66,0.000111,0.000111,0.000111,0.000111,0.000111,1
192.168.159.131:3550-192.168.159.1:1646,54,57.0,60.0,63.0,66,0.000111,0.000111,0.000111,0.000111,0.000111,1
192.168.159.1:1647-192.168.159.131:961,54,57.0,60.0,63.0,66,0.000386,0.000386,0.000386,0.000386,0.000386,1
192.168.159.131:961-192.168.159.1:1647,54,57.0,60.0,63.0,66,0.000386,0.000386,0.000386,0.000386,0.000386,1
192.168.159.1:1648-192.168.159.131:369,54,57.0,60.0,63.0,66,0.000313,0.000313,0.000313,0.000313,0.000313,1
192.168.159.131:369-192.168.159.1:1648,54,57.0,60.0,63.0,66,0.000313,0.000313,0.000313,0.000313,0.000313,1
192.168.159.1:1649-192.168.159.131:961,54,57.0,60.0,63.0,66,0.000957,0.000957,0.000957,0.000957,0.000957,1
192.168.159.131:961-192.168.159.1:1649,54,57.0,60.0,63.0,66,0.000957,0.000957,0.000957,0.000957,0.000957,1
192.168.159.1:1650-192.168.159.131:3550,54,57.0,60.0,63.0,66,0.000810,0.000810,0.000810,0.000810,0.000810,1
192.168.159.131:3550-192.168.159.1:1650,54,57.0,60.0,63.0,66,0.000810,0.000810,0.000810,0.000810,0.000810,1
192.168.159.1:1651-192.168.159.131:3359,54,57.0,60.0,63.0,66,0.000719,0.000719,0.000719,0.000719,0.000719,1
192.168.159.131:3359-192.168.159.1:1651,54,57.0,60.0,63.0,66,0.000719,0.000719,0.000719,0.000719,0.000719,1
192.168.159.1:1652-192.168.159.131:3289,54,57.0,60.0,63.0,66,0.000618,0.000618,0.000618,0.000618,0.000618,1
192.168.159.131:3289-192.168.159.1:1652,54,57.0,60.0,63.0,66,0.000618,0.000618,0.000618,0.000618,0.000618,1
192.168.159.1:1653-192.168.159.131:3211,54,57.0,60.0,63.0,66,0.000426,0.000426,0.000426,0.000426,0.000426,1
192.168.159.131:3211-192.168.159.1:1653,54,57.0,60.0,63.0,66,0.000426,0.000426,0.000426,0.000426,0.000426,1
192.168.159.1:1654-192.168.159.131:1237,54,57.0,60.0,63.0,66,0.000257,0.000257,0.000257,0.000257,0.000257,1
192.168.159.131:1237-192.168.159.1:1654,54,57.0,60.0,63.0,66,0.000257,0.000257,0.000257,0.000257,0.000257,1
192.168.159.1:1655-192.168.159.131:2393,54,57.0,60.0,63.0,66,0.000225,0.000225,0.000225,0.000225,0.000225,1
192.168.159.131:2393-192.168.159.1:1655,54,57.0,60.0,63.0,66,0.000225,0.000225,0.000225,0.000225,0.000225,1
192.168.159.1:1656-192.168.159.131:44,54,57.0,60.0,63.0,66,0.000293,0.000293,0.000293,0.000293,0.000293,1
192.168.159.131:44-192.168.159.1:1656,54,57.0,60.0,63.0,66,0.000293,0.000293,0.000293,0.000293,0.000293,1
192.168.159.1:1657-192.168.159.131:1198,54,57.0,60.0,63.0,66,0.000392,0.000392,0.000392,0.000392,0.000392,1
192.168.159.131:1198-192.168.159.1:1657,54,57.0,60.0,63.0,66,0.000392,0.000392,0.000392,0.000392,0.000392,1
192.168.159.1:1658-192.168.159.131:3211,54,57.0,60.0,63.0,66,0.000456,0.000456,0.000456,0.000456,0.000456,1
192.168.159.131:3211-192.168.159.1:1658,54,57.0,60.0,63.0,66,0.000456,0.000456,0.000456,0.000456,0.000456,1
192.168.159.1:1659-192.168.159.131:1237,54,57.0,60.0,63.0,66,0.000237,0.000237,0.000237,0.000237,0.000237,1
192.168.159.131:1237-192.168.159.1:1659,54,57.0,60.0,63.0,66,0.000237,0.000237,0.000237,0.000237,0.000237,1
192.168.159.1:1660-192.168.159.131:2393,54,57.0,60.0,63.0,66,0.000416,0.000416,0.000416,0.000416,0.000416,1
192.168.159.131:2393-192.168.159.1:1660,54,57.0,60.0,63.0,66,0.000416,0.000416,0.000416,0.000416,0.000416,1
192.168.159.1:1661-192.168.159.131:1198,54,57.0,60.0,63.0,66,0.000209,0.000209,0.000209,0.000209,0.000209,1
192.168.159.131:1198-192.168.159.1:1661,54,57.0,60.0,63.0,66,0.000209,0.000209,0.000209,0.000209,0.000209,1
192.168.159.1:1662-192.168.159.131:44,54,57.0,60.0,63.0,66,0.000357,0.000357,0.000357,0.000357,0.000357,1
192.168.159.131:44-192.168.159.1:1662,54,57.0,60.0,63.0,66,0.000357,0.000357,0.000357,0.000357,0.000357,1
192.168.159.1:1663-192.168.159.131:3339,54,57.0,60.0,63.0,66,0.000162,0.000162,0.000162,0.000162,0.000162,1
192.168.159.131:3339-192.168.159.1:1663,54,57.0,60.0,63.0,66,0.000162,0.000162,0.000162,0.000162,0.000162,1
192.168.159.1:1664-192.168.159.131:1560,54,57.0,60.0,63.0,66,0.000301,0.000301,0.000301,0.000301,0.000301,1
192.168.159.131:1560-192.168.159.1:1664,54,57.0,60.0,63.0,66,0.000301,0.000301,0.000301,0.000301,0.000301,1
192.168.159.1:1665-192.168.159.131:754,54,57.0,60.0,63.0,66,0.000111,0.000111,0.000111,0.000111,0.000111,1
192.168.159.131:754-192.168.159.1:1665,54,57.0,60.0,63.0,66,0.000111,0.000111,0.000111,0.000111,0.000111,1
192.168.159.1:1666-192.168.159.131:2907,54,57.0,60.0,63.0,66,0.000242,0.000242,0.000242,0.000242,0.000242,1
192.168.159.131:2907-192.168.159.1:1666,54,57.0,60.0,63.0,66,0.000242,0.000242,0.000242,0.000242,0.000242,1
192.168.159.1:1667-192.168.159.131:2148,54,57.0,60.0,63.0,66,0.000187,0.000187,0.000187,0.000187,0.000187,1
192.168.159.131:2148-192.168.159.1:1667,54,57.0,60.0,63.0,66,0.000187,0.000187,0.000187,0.000187,0.000187,1
192.168.159.1:1668-192.168.159.131:2907,54,57.0,60.0,63.0,66,0.000588,0.000588,0.000588,0.000588,0.000588,1
192.168.159.131:2907-192.168.159.1:1668,54,57.0,60.0,63.0,66,0.000588,0.000588,0.000588,0.000588,0.000588,1
192.168.159.1:1669-192.168.159.131:754,54,57.0,60.0,63.0,66,0.000348,0.000348,0.000348,0.000348,0.000348,1
192.168.159.131:754-192.168.159.1:1669,54,57.0,60.0,63.0,66,0.000348,0.000348,0.000348,0.000348,0.000348,1
192.168.159.1:1670-192.168.159.131:1560,54,57.0,60.0,63.0,66,0.000173,0.000173,0.000173,0.000173,0.000173,1
192.168.159.131:1560-192.168.159.1:1670,54,57.0,60.0,63.0,66,0.000173,0.000173,0.000173,0.000173,0.000173,1
192.168.159.1:1671-192.168.159.131:3339,54,57.0,60.0,63.0,66,0.000403,0.000403,0.000403,0.000403,0.000403,1
192.168.159.131:3339-192.168.159.1:1671,54,57.0,60.0,63.0,66,0.000403,0.000403,0.000403,0.000403,0.000403,1
192.168.159.1:1672-192.168.159.131:2148,54,57.0,60.0,63.0,66,0.00064,0.00064,0.00064,0.00064,0.00064,1
192.168.159.131:2148-192.168.159.1:1672,54,57.0,60.0,63.0,66,0.00064,0.00064,0.00064,0.00064,0.00064,1
192.168.159.1:1673-192.168.159.131:2933,54,57.0,60.0,63.0,66,0.000370,0.000370,0.000370,0.000370,0.000370,1
192.168.159.131:2933-192.168.159.1:1673,54,57.0,60.0,63.0,66,0.000370,0.000370,0.000370,0.000370,0.000370,1
192.168.159.1:1674-192.168.159.131:1818,54,57.0,60.0,63.0,66,0.000219,0.000219,0.000219,0.000219,0.000219,1
192.168.159.131:1818-192.168.159.1:1674,54,57.0,60.0,63.0,66,0.000219,0.000219,0.000219,0.000219,0.000219,1
192.168.159.1:1675-192.168.159.131:2266,54,57.0,60.0,63.0,66,0.000282,0.000282,0.000282,0.000282,0.000282,1
192.168.159.131:2266-192.168.159.1:1675,54,57.0,60.0,63.0,66,0.000282,0.000282,0.000282,0.000282,0.000282,1
192.168.159.1:1676-192.168.159.131:1265,54,57.0,60.0,63.0,66,0.000407,0.000407,0.000407,0.000407,0.000407,1
192.168.159.131:1265-192.168.159.1:1676,54,57.0,60.0,63.0,66,0.000407,0.000407,0.000407,0.000407,0.000407,1
192.168.159.1:1677-192.168.159.131:3638,54,57.0,60.0,63.0,66,0.000194,0.000194,0.000194,0.000194,0.000194,1
192.168.159.131:3638-192.168.159.1:1677,54,57.0,60.0,63.0,66,0.000194,0.000194,0.000194,0.000194,0.000194,1
192.168.159.1:1678-192.168.159.131:3638,54,57.0,60.0,63.0,66,0.000493,0.000493,0.000493,0.000493,0.000493,1
192.168.159.131:3638-192.168.159.1:1678,54,57.0,60.0,63.0,66,0.000493,0.000493,0.000493,0.000493,0.000493,1
192.168.159.1:1679-192.168.159.131:1265,54,57.0,60.0,63.0,66,0.000304,0.000304,0.000304,0.000304,0.000304,1
192.168.159.131:1265-192.168.159.1:1679,54,57.0,60.0,63.0,66,0.000304,0.000304,0.000304,0.000304,0.000304,1
192.168.159.1:1680-192.168.159.131:2266,54,57.0,60.0,63.0,66,0.000169,0.000169,0.000169,0.000169,0.000169,1
192.168.159.131:2266-192.168.159.1:1680,54,57.0,60.0,63.0,66,0.000169,0.000169,0.000169,0.000169,0.000169,1
192.168.159.1:1681-192.168.159.131:1818,54,57.0,60.0,63.0,66,0.000220,0.000220,0.000220,0.000220,0.000220,1
192.168.159.131:1818-192.168.159.1:1681,54,57.0,60.0,63.0,66,0.000220,0.000220,0.000220,0.000220,0.000220,1
192.168.159.1:1682-192.168.159.131:2933,54,57.0,60.0,63.0,66,0.000327,0.000327,0.000327,0.000327,0.000327,1
192.168.159.131:2933-192.168.159.1:1682,54,57.0,60.0,63.0,66,0.000327,0.000327,0.000327,0.000327,0.000327,1
192.168.159.1:1683-192.168.159.131:80,54,54.0,60.0,66.0,66,0.000306,0.0003910,0.000476,0.0006985,0.000921,1
192.168.159.131:80-192.168.159.1:1683,54,54.0,60.0,66.0,66,0.000306,0.0003910,0.000476,0.0006985,0.000921,1
192.168.159.1:1684-192.168.159.131:3854,54,57.0,60.0,63.0,66,0.000576,0.000576,0.000576,0.000576,0.000576,1
192.168.159.131:3854-192.168.159.1:1684,54,57.0,60.0,63.0,66,0.000576,0.000576,0.000576,0.000576,0.000576,1
192.168.159.1:1685-192.168.159.131:3357,54,57.0,60.0,63.0,66,0.000305,0.000305,0.000305,0.000305,0.000305,1
192.168.159.131:3357-192.168.159.1:1685,54,57.0,60.0,63.0,66,0.000305,0.000305,0.000305,0.000305,0.000305,1
192.168.159.1:1686-192.168.159.131:681,54,57.0,60.0,63.0,66,0.000226,0.000226,0.000226,0.000226,0.000226,1
192.168.159.131:681-192.168.159.1:1686,54,57.0,60.0,63.0,66,0.000226,0.000226,0.000226,0.000226,0.000226,1
192.168.159.1:1687-192.168.159.131:2307,54,57.0,60.0,63.0,66,0.000323,0.000323,0.000323,0.000323,0.000323,1
192.168.159.131:2307-192.168.159.1:1687,54,57.0,60.0,63.0,66,0.000323,0.000323,0.000323,0.000323,0.000323,1
192.168.159.1:1688-192.168.159.131:1801,54,57.0,60.0,63.0,66,0.000454,0.000454,0.000454,0.000454,0.000454,1
192.168.159.131:1801-192.168.159.1:1688,54,57.0,60.0,63.0,66,0.000454,0.000454,0.000454,0.000454,0.000454,1
192.168.159.1:1689-192.168.159.131:3357,54,57.0,60.0,63.0,66,0.000598,0.000598,0.000598,0.000598,0.000598,1
192.168.159.131:3357-192.168.159.1:1689,54,57.0,60.0,63.0,66,0.000598,0.000598,0.000598,0.000598,0.000598,1
192.168.159.1:1690-192.168.159.131:3854,54,57.0,60.0,63.0,66,0.000414,0.000414,0.000414,0.000414,0.000414,1
192.168.159.131:3854-192.168.159.1:1690,54,57.0,60.0,63.0,66,0.000414,0.000414,0.000414,0.000414,0.000414,1
192.168.159.1:1691-192.168.159.131:1801,54,57.0,60.0,63.0,66,0.000568,0.000568,0.000568,0.000568,0.000568,1
