,frame.time_relative,direction,frame.len,device_mac,label_name,label
46357,3328.690102,0,54,dc:a6:32:fb:69:b5,PortScanningAttack,1
46358,3329.691888,0,60,d8:f2:ca:8e:17:69,PortScanningAttack,1
46359,3329.6919329999996,0,54,dc:a6:32:fb:69:b5,PortScanningAttack,1
46360,3330.691389,0,60,d8:f2:ca:8e:17:69,PortScanningAttack,1
46361,3330.691436,0,54,dc:a6:32:fb:69:b5,PortScanningAttack,1
46362,3331.692283,0,60,d8:f2:ca:8e:17:69,PortScanningAttack,1
46363,3331.692328,0,54,dc:a6:32:fb:69:b5,PortScanningAttack,1
46364,3332.693688,0,60,d8:f2:ca:8e:17:69,PortScanningAttack,1
46365,3332.6937350000003,0,54,dc:a6:32:fb:69:b5,PortScanningAttack,1
46366,3332.8528690000003,0,60,d8:f2:ca:8e:17:69,PortScanningAttack,1
46367,3332.852898,0,42,dc:a6:32:fb:69:b5,PortScanningAttack,1
46368,3333.694321,0,60,d8:f2:ca:8e:17:69,PortScanningAttack,1
46369,3333.694372,0,54,dc:a6:32:fb:69:b5,PortScanningAttack,1
46370,3334.6958219999997,0,60,d8:f2:ca:8e:17:69,PortScanningAttack,1
46371,3334.695871,0,54,dc:a6:32:fb:69:b5,PortScanningAttack,1
46372,3335.695374,0,60,d8:f2:ca:8e:17:69,PortScanningAttack,1
46373,3335.695459,0,54,dc:a6:32:fb:69:b5,PortScanningAttack,1
46374,3336.696162,0,60,d8:f2:ca:8e:17:69,PortScanningAttack,1
46375,3336.696231,0,54,dc:a6:32:fb:69:b5,PortScanningAttack,1
46376,3337.696598,0,60,d8:f2:ca:8e:17:69,PortScanningAttack,1
46377,3337.6966420000003,0,54,dc:a6:32:fb:69:b5,PortScanningAttack,1
46378,3338.697005,0,60,d8:f2:ca:8e:17:69,PortScanningAttack,1
46379,3338.697048,0,54,dc:a6:32:fb:69:b5,PortScanningAttack,1
46380,3338.7417809999997,0,42,dc:a6:32:fb:69:b5,PortScanningAttack,1
46381,3338.745782,0,60,d8:f2:ca:8e:17:69,PortScanningAttack,1
46382,3339.303723,1,46,dc:a6:32:fb:69:b5,PortScanningAttack,1
46383,3339.3044370000002,1,86,dc:a6:32:fb:69:b5,PortScanningAttack,1
46384,3339.700052,0,60,d8:f2:ca:8e:17:69,PortScanningAttack,1
46385,3339.7000940000003,0,54,dc:a6:32:fb:69:b5,PortScanningAttack,1
46386,3340.12502,0,86,d8:f2:ca:8e:17:69,PortScanningAttack,1
46387,3340.700805,0,60,d8:f2:ca:8e:17:69,PortScanningAttack,1
46388,3340.7008769999998,0,54,dc:a6:32:fb:69:b5,PortScanningAttack,1
46389,3341.700829,0,60,d8:f2:ca:8e:17:69,PortScanningAttack,1
46390,3341.700879,0,54,dc:a6:32:fb:69:b5,PortScanningAttack,1
46391,3342.181834,0,86,dc:a6:32:fb:69:b5,PortScanningAttack,1
46392,3342.7029399999997,0,60,d8:f2:ca:8e:17:69,PortScanningAttack,1
46393,3342.7029850000004,0,54,dc:a6:32:fb:69:b5,PortScanningAttack,1
46394,3343.117869,0,86,d8:f2:ca:8e:17:69,PortScanningAttack,1
46395,3343.7034120000003,0,60,d8:f2:ca:8e:17:69,PortScanningAttack,1
46396,3343.7034559999997,0,54,dc:a6:32:fb:69:b5,PortScanningAttack,1
46397,3344.101823,0,86,dc:a6:32:fb:69:b5,PortScanningAttack,1
46398,3344.7062300000002,0,60,d8:f2:ca:8e:17:69,PortScanningAttack,1
46399,3344.7062739999997,0,54,dc:a6:32:fb:69:b5,PortScanningAttack,1
46400,3345.301832,0,46,dc:a6:32:fb:69:b5,PortScanningAttack,1
46401,3345.70431,0,60,d8:f2:ca:8e:17:69,PortScanningAttack,1
46402,3345.704357,0,54,dc:a6:32:fb:69:b5,PortScanningAttack,1
46403,3346.714209,0,60,d8:f2:ca:8e:17:69,PortScanningAttack,1
46404,3346.714255,0,54,dc:a6:32:fb:69:b5,PortScanningAttack,1
46405,3347.444053,0,86,d8:f2:ca:8e:17:69,PortScanningAttack,1
46406,3347.616257,0,86,d8:f2:ca:8e:17:69,PortScanningAttack,1
46407,3347.747556,0,60,d8:f2:ca:8e:17:69,PortScanningAttack,1
46408,3347.7476,0,54,dc:a6:32:fb:69:b5,PortScanningAttack,1
46409,3348.7145579999997,0,60,d8:f2:ca:8e:17:69,PortScanningAttack,1
46410,3348.714604,0,54,dc:a6:32:fb:69:b5,PortScanningAttack,1
46411,3349.71576,0,60,d8:f2:ca:8e:17:69,PortScanningAttack,1
46412,3349.715843,0,54,dc:a6:32:fb:69:b5,PortScanningAttack,1
46413,3350.716534,0,60,d8:f2:ca:8e:17:69,PortScanningAttack,1
46414,3350.716579,0,54,dc:a6:32:fb:69:b5,PortScanningAttack,1
46415,3351.718962,0,60,d8:f2:ca:8e:17:69,PortScanningAttack,1
46416,3351.719008,0,54,dc:a6:32:fb:69:b5,PortScanningAttack,1
46417,3352.719414,0,60,d8:f2:ca:8e:17:69,PortScanningAttack,1
46418,3352.719497,0,54,dc:a6:32:fb:69:b5,PortScanningAttack,1
46419,3353.7218390000003,0,60,d8:f2:ca:8e:17:69,PortScanningAttack,1
46420,3353.7219210000003,0,54,dc:a6:32:fb:69:b5,PortScanningAttack,1
46421,3354.723323,0,60,d8:f2:ca:8e:17:69,PortScanningAttack,1
46422,3354.723368,0,54,dc:a6:32:fb:69:b5,PortScanningAttack,1
46423,3355.7236369999996,0,60,d8:f2:ca:8e:17:69,PortScanningAttack,1
46424,3355.7237170000003,0,54,dc:a6:32:fb:69:b5,PortScanningAttack,1
46425,3356.725514,0,60,d8:f2:ca:8e:17:69,PortScanningAttack,1
46426,3356.725596,0,54,dc:a6:32:fb:69:b5,PortScanningAttack,1
46427,3357.7247520000005,0,60,d8:f2:ca:8e:17:69,PortScanningAttack,1
46428,3357.7247939999997,0,54,dc:a6:32:fb:69:b5,PortScanningAttack,1
46429,3358.7251850000002,0,60,d8:f2:ca:8e:17:69,PortScanningAttack,1
46430,3358.7252299999996,0,54,dc:a6:32:fb:69:b5,PortScanningAttack,1
46431,3359.7264880000002,0,60,d8:f2:ca:8e:17:69,PortScanningAttack,1
46432,3359.7265340000004,0,54,dc:a6:32:fb:69:b5,PortScanningAttack,1
46433,3359.7817840000002,0,42,dc:a6:32:fb:69:b5,PortScanningAttack,1
46434,3359.785624,0,60,d8:f2:ca:8e:17:69,PortScanningAttack,1
46435,3360.7271090000004,0,60,d8:f2:ca:8e:17:69,PortScanningAttack,1
46436,3360.7271530000003,0,54,dc:a6:32:fb:69:b5,PortScanningAttack,1
46437,3361.727707,0,60,d8:f2:ca:8e:17:69,PortScanningAttack,1
46438,3361.727749,0,54,dc:a6:32:fb:69:b5,PortScanningAttack,1
46439,3362.7287579999997,0,60,d8:f2:ca:8e:17:69,PortScanningAttack,1
46440,3362.728878,0,54,dc:a6:32:fb:69:b5,PortScanningAttack,1
46441,3363.730504,0,60,d8:f2:ca:8e:17:69,PortScanningAttack,1
46442,3363.7305479999995,0,54,dc:a6:32:fb:69:b5,PortScanningAttack,1
46443,3364.731256,0,60,d8:f2:ca:8e:17:69,PortScanningAttack,1
46444,3364.731302,0,54,dc:a6:32:fb:69:b5,PortScanningAttack,1
46445,3365.735039,0,60,d8:f2:ca:8e:17:69,PortScanningAttack,1
46446,3365.7350850000003,0,54,dc:a6:32:fb:69:b5,PortScanningAttack,1
46447,3366.734953,0,60,d8:f2:ca:8e:17:69,PortScanningAttack,1
46448,3366.735035,0,54,dc:a6:32:fb:69:b5,PortScanningAttack,1
46449,3367.735149,0,60,d8:f2:ca:8e:17:69,PortScanningAttack,1
46450,3367.735195,0,54,dc:a6:32:fb:69:b5,PortScanningAttack,1
46451,3368.738386,0,60,d8:f2:ca:8e:17:69,PortScanningAttack,1
46452,3368.738431,0,54,dc:a6:32:fb:69:b5,PortScanningAttack,1
46453,3369.741378,0,60,d8:f2:ca:8e:17:69,PortScanningAttack,1
46454,3369.7414229999995,0,54,dc:a6:32:fb:69:b5,PortScanningAttack,1
46455,3370.7390729999997,0,60,d8:f2:ca:8e:17:69,PortScanningAttack,1
46456,3370.739107,0,42,dc:a6:32:fb:69:b5,PortScanningAttack,1
46457,3370.7423659999995,0,60,d8:f2:ca:8e:17:69,PortScanningAttack,1
46458,3370.742398,0,54,dc:a6:32:fb:69:b5,PortScanningAttack,1
46459,3371.7443789999998,0,60,d8:f2:ca:8e:17:69,PortScanningAttack,1
46460,3371.7444270000005,0,54,dc:a6:32:fb:69:b5,PortScanningAttack,1
46461,3372.743604,0,60,d8:f2:ca:8e:17:69,PortScanningAttack,1
46462,3372.7436509999998,0,54,dc:a6:32:fb:69:b5,PortScanningAttack,1
46463,3373.7447829999996,0,60,d8:f2:ca:8e:17:69,PortScanningAttack,1
46464,3373.7448299999996,0,54,dc:a6:32:fb:69:b5,PortScanningAttack,1
46465,3374.746057,0,60,d8:f2:ca:8e:17:69,PortScanningAttack,1
46466,3374.746104,0,54,dc:a6:32:fb:69:b5,PortScanningAttack,1
46467,3375.7461770000004,0,60,d8:f2:ca:8e:17:69,PortScanningAttack,1
46468,3375.746267,0,54,dc:a6:32:fb:69:b5,PortScanningAttack,1
46469,3376.7469020000003,0,60,d8:f2:ca:8e:17:69,PortScanningAttack,1
46470,3376.746947,0,54,dc:a6:32:fb:69:b5,PortScanningAttack,1
46471,3377.748319,0,60,d8:f2:ca:8e:17:69,PortScanningAttack,1
46472,3377.748368,0,54,dc:a6:32:fb:69:b5,PortScanningAttack,1
46473,3378.7493280000003,0,60,d8:f2:ca:8e:17:69,PortScanningAttack,1
46474,3378.749414,0,54,dc:a6:32:fb:69:b5,PortScanningAttack,1
46475,3379.750089,0,60,d8:f2:ca:8e:17:69,PortScanningAttack,1
46476,3379.7501340000003,0,54,dc:a6:32:fb:69:b5,PortScanningAttack,1
46477,3380.75045,0,60,d8:f2:ca:8e:17:69,PortScanningAttack,1
46478,3380.750533,0,54,dc:a6:32:fb:69:b5,PortScanningAttack,1
46479,3380.8217990000003,0,42,dc:a6:32:fb:69:b5,PortScanningAttack,1
46480,3380.825943,0,60,d8:f2:ca:8e:17:69,PortScanningAttack,1
46481,3381.7536729999997,0,60,d8:f2:ca:8e:17:69,PortScanningAttack,1
46482,3381.753719,0,54,dc:a6:32:fb:69:b5,PortScanningAttack,1
46483,3382.754583,0,60,d8:f2:ca:8e:17:69,PortScanningAttack,1
46484,3382.7546310000002,0,54,dc:a6:32:fb:69:b5,PortScanningAttack,1
46485,3383.757942,0,60,d8:f2:ca:8e:17:69,PortScanningAttack,1
46486,3383.75802,0,54,dc:a6:32:fb:69:b5,PortScanningAttack,1
46487,3384.761161,0,60,d8:f2:ca:8e:17:69,PortScanningAttack,1
46488,3384.761239,0,54,dc:a6:32:fb:69:b5,PortScanningAttack,1
46489,3385.7618549999997,0,60,d8:f2:ca:8e:17:69,PortScanningAttack,1
46490,3385.7619369999998,0,54,dc:a6:32:fb:69:b5,PortScanningAttack,1
46491,3386.762321,0,60,d8:f2:ca:8e:17:69,PortScanningAttack,1
46492,3386.7623670000003,0,54,dc:a6:32:fb:69:b5,PortScanningAttack,1
46493,3387.7659280000003,0,60,d8:f2:ca:8e:17:69,PortScanningAttack,1
46494,3387.7659719999997,0,54,dc:a6:32:fb:69:b5,PortScanningAttack,1
46495,3388.768888,0,60,d8:f2:ca:8e:17:69,PortScanningAttack,1
46496,3388.768946,0,54,dc:a6:32:fb:69:b5,PortScanningAttack,1
46497,3389.7705479999995,0,60,d8:f2:ca:8e:17:69,PortScanningAttack,1
46498,3389.770593,0,54,dc:a6:32:fb:69:b5,PortScanningAttack,1
46499,3390.770332,0,60,d8:f2:ca:8e:17:69,PortScanningAttack,1
46500,3390.770412,0,54,dc:a6:32:fb:69:b5,PortScanningAttack,1
46501,3391.771442,0,60,d8:f2:ca:8e:17:69,PortScanningAttack,1
46502,3391.771524,0,54,dc:a6:32:fb:69:b5,PortScanningAttack,1
46503,3392.7734600000003,0,60,d8:f2:ca:8e:17:69,PortScanningAttack,1
46504,3392.7735030000003,0,54,dc:a6:32:fb:69:b5,PortScanningAttack,1
46505,3393.7744350000003,0,60,d8:f2:ca:8e:17:69,PortScanningAttack,1
46506,3393.7744789999997,0,54,dc:a6:32:fb:69:b5,PortScanningAttack,1
46507,3394.7772670000004,0,60,d8:f2:ca:8e:17:69,PortScanningAttack,1
46508,3394.777313,0,54,dc:a6:32:fb:69:b5,PortScanningAttack,1
46509,3395.7775899999997,0,60,d8:f2:ca:8e:17:69,PortScanningAttack,1
46510,3395.7776380000005,0,54,dc:a6:32:fb:69:b5,PortScanningAttack,1
46511,3396.7787009999997,0,60,d8:f2:ca:8e:17:69,PortScanningAttack,1
46512,3396.7787479999997,0,54,dc:a6:32:fb:69:b5,PortScanningAttack,1
46513,3397.77969,0,60,d8:f2:ca:8e:17:69,PortScanningAttack,1
46514,3397.779737,0,54,dc:a6:32:fb:69:b5,PortScanningAttack,1
46515,3398.7816700000003,0,60,d8:f2:ca:8e:17:69,PortScanningAttack,1
46516,3398.781714,0,54,dc:a6:32:fb:69:b5,PortScanningAttack,1
46517,3399.781054,0,60,d8:f2:ca:8e:17:69,PortScanningAttack,1
46518,3399.7811,0,54,dc:a6:32:fb:69:b5,PortScanningAttack,1
46519,3400.7827740000002,0,60,d8:f2:ca:8e:17:69,PortScanningAttack,1
46520,3400.7828200000004,0,54,dc:a6:32:fb:69:b5,PortScanningAttack,1
46521,3401.781785,0,42,dc:a6:32:fb:69:b5,PortScanningAttack,1
46522,3401.783321,0,60,d8:f2:ca:8e:17:69,PortScanningAttack,1
46523,3401.7833600000004,0,54,dc:a6:32:fb:69:b5,PortScanningAttack,1
46524,3401.7871840000003,0,60,d8:f2:ca:8e:17:69,PortScanningAttack,1
46525,3402.785578,0,60,d8:f2:ca:8e:17:69,PortScanningAttack,1
46526,3402.785657,0,54,dc:a6:32:fb:69:b5,PortScanningAttack,1
46527,3403.785625,0,60,d8:f2:ca:8e:17:69,PortScanningAttack,1
46528,3403.785672,0,54,dc:a6:32:fb:69:b5,PortScanningAttack,1
46529,3404.8074770000003,0,60,d8:f2:ca:8e:17:69,PortScanningAttack,1
46530,3404.8075659999995,0,54,dc:a6:32:fb:69:b5,PortScanningAttack,1
46531,3405.856716,0,60,d8:f2:ca:8e:17:69,PortScanningAttack,1
46532,3405.856803,0,54,dc:a6:32:fb:69:b5,PortScanningAttack,1
46533,3406.896192,0,60,d8:f2:ca:8e:17:69,PortScanningAttack,1
46534,3406.896269,0,54,dc:a6:32:fb:69:b5,PortScanningAttack,1
46535,3407.788689,0,60,d8:f2:ca:8e:17:69,PortScanningAttack,1
46536,3407.788733,0,54,dc:a6:32:fb:69:b5,PortScanningAttack,1
46537,3407.9315159999996,0,60,d8:f2:ca:8e:17:69,PortScanningAttack,1
46538,3407.9315579999998,0,42,dc:a6:32:fb:69:b5,PortScanningAttack,1
46539,3408.789762,0,60,d8:f2:ca:8e:17:69,PortScanningAttack,1
46540,3408.7898090000003,0,54,dc:a6:32:fb:69:b5,PortScanningAttack,1
46541,3409.792017,0,60,d8:f2:ca:8e:17:69,PortScanningAttack,1
46542,3409.7920619999995,0,54,dc:a6:32:fb:69:b5,PortScanningAttack,1
46543,3410.792007,0,60,d8:f2:ca:8e:17:69,PortScanningAttack,1
46544,3410.792054,0,54,dc:a6:32:fb:69:b5,PortScanningAttack,1
46545,3411.792537,0,60,d8:f2:ca:8e:17:69,PortScanningAttack,1
46546,3411.792624,0,54,dc:a6:32:fb:69:b5,PortScanningAttack,1
46547,3412.793431,0,60,d8:f2:ca:8e:17:69,PortScanningAttack,1
46548,3412.793475,0,54,dc:a6:32:fb:69:b5,PortScanningAttack,1
46549,3413.794496,0,60,d8:f2:ca:8e:17:69,PortScanningAttack,1
46550,3413.794579,0,54,dc:a6:32:fb:69:b5,PortScanningAttack,1
46551,3414.796586,0,60,d8:f2:ca:8e:17:69,PortScanningAttack,1
46552,3414.7966659999997,0,54,dc:a6:32:fb:69:b5,PortScanningAttack,1
46553,3415.796707,0,60,d8:f2:ca:8e:17:69,PortScanningAttack,1
46554,3415.796752,0,54,dc:a6:32:fb:69:b5,PortScanningAttack,1
46555,3416.798676,0,60,d8:f2:ca:8e:17:69,PortScanningAttack,1
46556,3416.7987590000002,0,54,dc:a6:32:fb:69:b5,PortScanningAttack,1
46557,3417.800026,0,60,d8:f2:ca:8e:17:69,PortScanningAttack,1
46558,3417.800076,0,54,dc:a6:32:fb:69:b5,PortScanningAttack,1
46559,3418.7988020000003,0,60,d8:f2:ca:8e:17:69,PortScanningAttack,1
46560,3418.7988840000003,0,54,dc:a6:32:fb:69:b5,PortScanningAttack,1
46561,3419.800846,0,60,d8:f2:ca:8e:17:69,PortScanningAttack,1
46562,3419.8008950000003,0,54,dc:a6:32:fb:69:b5,PortScanningAttack,1
46563,3420.8031100000003,0,60,d8:f2:ca:8e:17:69,PortScanningAttack,1
46564,3420.8031590000005,0,54,dc:a6:32:fb:69:b5,PortScanningAttack,1
46565,3421.802472,0,60,d8:f2:ca:8e:17:69,PortScanningAttack,1
46566,3421.802518,0,54,dc:a6:32:fb:69:b5,PortScanningAttack,1
46567,3422.804042,0,60,d8:f2:ca:8e:17:69,PortScanningAttack,1
46568,3422.8040880000003,0,54,dc:a6:32:fb:69:b5,PortScanningAttack,1
46569,3422.8217799999998,0,42,dc:a6:32:fb:69:b5,PortScanningAttack,1
46570,3422.8259590000002,0,60,d8:f2:ca:8e:17:69,PortScanningAttack,1
46571,3423.805348,0,60,d8:f2:ca:8e:17:69,PortScanningAttack,1
46572,3423.805429,0,54,dc:a6:32:fb:69:b5,PortScanningAttack,1
46573,3424.804782,0,60,d8:f2:ca:8e:17:69,PortScanningAttack,1
46574,3424.8048270000004,0,54,dc:a6:32:fb:69:b5,PortScanningAttack,1
46575,3425.8082590000004,0,60,d8:f2:ca:8e:17:69,PortScanningAttack,1
46576,3425.808304,0,54,dc:a6:32:fb:69:b5,PortScanningAttack,1
46577,3426.806278,0,60,d8:f2:ca:8e:17:69,PortScanningAttack,1
46578,3426.806323,0,54,dc:a6:32:fb:69:b5,PortScanningAttack,1
46579,3427.8095340000004,0,60,d8:f2:ca:8e:17:69,PortScanningAttack,1
46580,3427.8095780000003,0,54,dc:a6:32:fb:69:b5,PortScanningAttack,1
46581,3428.8081399999996,0,60,d8:f2:ca:8e:17:69,PortScanningAttack,1
46582,3428.8082259999996,0,54,dc:a6:32:fb:69:b5,PortScanningAttack,1
46583,3429.811593,0,60,d8:f2:ca:8e:17:69,PortScanningAttack,1
46584,3429.811639,0,54,dc:a6:32:fb:69:b5,PortScanningAttack,1
46585,3430.814743,0,60,d8:f2:ca:8e:17:69,PortScanningAttack,1
46586,3430.814826,0,54,dc:a6:32:fb:69:b5,PortScanningAttack,1
46587,3431.817047,0,60,d8:f2:ca:8e:17:69,PortScanningAttack,1
46588,3431.817136,0,54,dc:a6:32:fb:69:b5,PortScanningAttack,1
46589,3432.8172759999998,0,60,d8:f2:ca:8e:17:69,PortScanningAttack,1
46590,3432.817369,0,54,dc:a6:32:fb:69:b5,PortScanningAttack,1
46591,3433.8178479999997,0,60,d8:f2:ca:8e:17:69,PortScanningAttack,1
46592,3433.817894,0,54,dc:a6:32:fb:69:b5,PortScanningAttack,1
46593,3434.821367,0,60,d8:f2:ca:8e:17:69,PortScanningAttack,1
46594,3434.821413,0,54,dc:a6:32:fb:69:b5,PortScanningAttack,1
46595,3435.818546,0,60,d8:f2:ca:8e:17:69,PortScanningAttack,1
46596,3435.818588,0,54,dc:a6:32:fb:69:b5,PortScanningAttack,1
46597,3436.8197490000002,0,60,d8:f2:ca:8e:17:69,PortScanningAttack,1
46598,3436.8197950000003,0,54,dc:a6:32:fb:69:b5,PortScanningAttack,1
46599,3437.823744,0,60,d8:f2:ca:8e:17:69,PortScanningAttack,1
46600,3437.823831,0,54,dc:a6:32:fb:69:b5,PortScanningAttack,1
46601,3438.8269119999995,0,60,d8:f2:ca:8e:17:69,PortScanningAttack,1
46602,3438.8270030000003,0,54,dc:a6:32:fb:69:b5,PortScanningAttack,1
46603,3439.824638,0,60,d8:f2:ca:8e:17:69,PortScanningAttack,1
46604,3439.824683,0,54,dc:a6:32:fb:69:b5,PortScanningAttack,1
46605,3440.8250479999997,0,60,d8:f2:ca:8e:17:69,PortScanningAttack,1
46606,3440.8251299999997,0,54,dc:a6:32:fb:69:b5,PortScanningAttack,1
46607,3441.825867,0,60,d8:f2:ca:8e:17:69,PortScanningAttack,1
46608,3441.825956,0,54,dc:a6:32:fb:69:b5,PortScanningAttack,1
46609,3442.8258590000005,0,60,d8:f2:ca:8e:17:69,PortScanningAttack,1
46610,3442.825903,0,54,dc:a6:32:fb:69:b5,PortScanningAttack,1
46611,3443.826113,0,60,d8:f2:ca:8e:17:69,PortScanningAttack,1
46612,3443.826157,0,54,dc:a6:32:fb:69:b5,PortScanningAttack,1
46613,3443.86179,0,42,dc:a6:32:fb:69:b5,PortScanningAttack,1
46614,3443.8668420000004,0,60,d8:f2:ca:8e:17:69,PortScanningAttack,1
46615,3444.8272859999997,0,60,d8:f2:ca:8e:17:69,PortScanningAttack,1
46616,3444.827332,0,54,dc:a6:32:fb:69:b5,PortScanningAttack,1
46617,3444.977869,0,60,d8:f2:ca:8e:17:69,PortScanningAttack,1
46618,3444.9779009999997,0,42,dc:a6:32:fb:69:b5,PortScanningAttack,1
46619,3445.829106,0,60,d8:f2:ca:8e:17:69,PortScanningAttack,1
46620,3445.829151,0,54,dc:a6:32:fb:69:b5,PortScanningAttack,1
46621,3446.829356,0,60,d8:f2:ca:8e:17:69,PortScanningAttack,1
46622,3446.829401,0,54,dc:a6:32:fb:69:b5,PortScanningAttack,1
46623,3447.829674,0,60,d8:f2:ca:8e:17:69,PortScanningAttack,1
46624,3447.829717,0,54,dc:a6:32:fb:69:b5,PortScanningAttack,1
46625,3448.830564,0,60,d8:f2:ca:8e:17:69,PortScanningAttack,1
46626,3448.8306090000005,0,54,dc:a6:32:fb:69:b5,PortScanningAttack,1
46627,3449.831615,0,60,d8:f2:ca:8e:17:69,PortScanningAttack,1
46628,3449.8316590000004,0,54,dc:a6:32:fb:69:b5,PortScanningAttack,1
46629,3450.835123,0,60,d8:f2:ca:8e:17:69,PortScanningAttack,1
46630,3450.835168,0,54,dc:a6:32:fb:69:b5,PortScanningAttack,1
46631,3451.845522,0,60,d8:f2:ca:8e:17:69,PortScanningAttack,1
46632,3451.8455670000003,0,54,dc:a6:32:fb:69:b5,PortScanningAttack,1
46633,3452.8362270000002,0,60,d8:f2:ca:8e:17:69,PortScanningAttack,1
46634,3452.836271,0,54,dc:a6:32:fb:69:b5,PortScanningAttack,1
46635,3453.8396479999997,0,60,d8:f2:ca:8e:17:69,PortScanningAttack,1
46636,3453.839728,0,54,dc:a6:32:fb:69:b5,PortScanningAttack,1
46637,3454.840732,0,60,d8:f2:ca:8e:17:69,PortScanningAttack,1
46638,3454.84081,0,54,dc:a6:32:fb:69:b5,PortScanningAttack,1
46639,3455.839117,0,60,d8:f2:ca:8e:17:69,PortScanningAttack,1
46640,3455.8391590000006,0,54,dc:a6:32:fb:69:b5,PortScanningAttack,1
46641,3456.8404270000005,0,60,d8:f2:ca:8e:17:69,PortScanningAttack,1
46642,3456.840471,0,54,dc:a6:32:fb:69:b5,PortScanningAttack,1
46643,3457.843096,0,60,d8:f2:ca:8e:17:69,PortScanningAttack,1
46644,3457.843175,0,54,dc:a6:32:fb:69:b5,PortScanningAttack,1
46645,3458.843396,0,60,d8:f2:ca:8e:17:69,PortScanningAttack,1
46646,3458.843439,0,54,dc:a6:32:fb:69:b5,PortScanningAttack,1
46647,3459.844124,0,60,d8:f2:ca:8e:17:69,PortScanningAttack,1
46648,3459.8441700000003,0,54,dc:a6:32:fb:69:b5,PortScanningAttack,1
46649,3460.844442,0,60,d8:f2:ca:8e:17:69,PortScanningAttack,1
46650,3460.844486,0,54,dc:a6:32:fb:69:b5,PortScanningAttack,1
46651,3461.846557,0,60,d8:f2:ca:8e:17:69,PortScanningAttack,1
46652,3461.8466369999996,0,54,dc:a6:32:fb:69:b5,PortScanningAttack,1
46653,3462.846732,0,60,d8:f2:ca:8e:17:69,PortScanningAttack,1
46654,3462.846776,0,54,dc:a6:32:fb:69:b5,PortScanningAttack,1
46655,3463.850745,0,60,d8:f2:ca:8e:17:69,PortScanningAttack,1
46656,3463.850828,0,54,dc:a6:32:fb:69:b5,PortScanningAttack,1
46657,3464.806826,1,46,dc:a6:32:fb:69:b5,PortScanningAttack,1
46658,3464.807432,1,86,dc:a6:32:fb:69:b5,PortScanningAttack,1
46659,3464.901788,0,42,dc:a6:32:fb:69:b5,PortScanningAttack,1
46660,3464.9380079999996,0,60,d8:f2:ca:8e:17:69,PortScanningAttack,1
46661,3464.938047,0,54,dc:a6:32:fb:69:b5,PortScanningAttack,1
46662,3464.941926,0,60,d8:f2:ca:8e:17:69,PortScanningAttack,1
46663,3465.112093,0,86,d8:f2:ca:8e:17:69,PortScanningAttack,1
46664,3465.8577619999996,0,60,d8:f2:ca:8e:17:69,PortScanningAttack,1
46665,3465.857901,0,54,dc:a6:32:fb:69:b5,PortScanningAttack,1
46666,3466.201899,0,86,d8:f2:ca:8e:17:69,PortScanningAttack,1
46667,3466.719604,0,86,d8:f2:ca:8e:17:69,PortScanningAttack,1
46668,3468.2286090000002,0,60,d8:f2:ca:8e:17:69,PortScanningAttack,1
46669,3468.228701,0,54,dc:a6:32:fb:69:b5,PortScanningAttack,1
46670,3468.4218549999996,0,86,dc:a6:32:fb:69:b5,PortScanningAttack,1
46671,3468.8544950000005,0,60,d8:f2:ca:8e:17:69,PortScanningAttack,1
46672,3468.854561,0,54,dc:a6:32:fb:69:b5,PortScanningAttack,1
46673,3469.111512,0,86,d8:f2:ca:8e:17:69,PortScanningAttack,1
46674,3469.1417969999998,0,46,dc:a6:32:fb:69:b5,PortScanningAttack,1
46675,3469.854962,0,60,d8:f2:ca:8e:17:69,PortScanningAttack,1
46676,3469.855034,0,54,dc:a6:32:fb:69:b5,PortScanningAttack,1
46677,3470.856068,0,60,d8:f2:ca:8e:17:69,PortScanningAttack,1
46678,3470.8562039999997,0,54,dc:a6:32:fb:69:b5,PortScanningAttack,1
46679,3471.8569469999998,0,60,d8:f2:ca:8e:17:69,PortScanningAttack,1
46680,3471.8570299999997,0,54,dc:a6:32:fb:69:b5,PortScanningAttack,1
46681,3472.021839,0,86,dc:a6:32:fb:69:b5,PortScanningAttack,1
46682,3472.8579409999998,0,60,d8:f2:ca:8e:17:69,PortScanningAttack,1
46683,3472.857989,0,54,dc:a6:32:fb:69:b5,PortScanningAttack,1
46684,3473.8592280000003,0,60,d8:f2:ca:8e:17:69,PortScanningAttack,1
46685,3473.8593140000003,0,54,dc:a6:32:fb:69:b5,PortScanningAttack,1
46686,3474.41446,0,86,d8:f2:ca:8e:17:69,PortScanningAttack,1
46687,3474.8626329999997,0,60,d8:f2:ca:8e:17:69,PortScanningAttack,1
46688,3474.8627979999997,0,54,dc:a6:32:fb:69:b5,PortScanningAttack,1
46689,3475.861868,0,60,d8:f2:ca:8e:17:69,PortScanningAttack,1
46690,3475.861986,0,54,dc:a6:32:fb:69:b5,PortScanningAttack,1
46691,3476.861908,0,60,d8:f2:ca:8e:17:69,PortScanningAttack,1
46692,3476.861949,0,54,dc:a6:32:fb:69:b5,PortScanningAttack,1
46693,3477.862024,0,60,d8:f2:ca:8e:17:69,PortScanningAttack,1
46694,3477.862065,0,54,dc:a6:32:fb:69:b5,PortScanningAttack,1
46695,3478.8649100000002,0,60,d8:f2:ca:8e:17:69,PortScanningAttack,1
